timestamp,memory_used_mib,utilization_gpu_pct
2026-08-24T10:19:11+03:00,5220, 0
2026-08-24T10:19:12+03:00,5220, 0
2026-08-24T10:19:13+03:00,5220, 0
2026-08-24T10:19:14+03:00,5220, 0
2026-08-24T10:19:15+03:00,5220, 0
2026-08-24T10:19:16+03:00,5220, 0
2026-08-24T10:19:17+03:00,5220, 0
2026-08-24T10:19:18+03:00,5220, 0
2026-08-24T10:19:19+03:00,5220, 0
2026-08-24T10:19:20+03:00,5220, 0
2026-08-24T10:19:21+03:00,5220, 0
2026-08-24T10:19:22+03:00,5220, 0
2026-08-24T10:19:23+03:00,5220, 0
2026-08-24T10:19:24+03:00,5220, 0
2026-08-24T10:19:25+03:00,5220, 0
2026-08-24T10:19:27+03:00,5220, 0
2026-08-24T10:19:28+03:00,5220, 0
2026-08-24T10:19:29+03:00,5220, 0
2026-08-24T10:19:30+03:00,5220, 0
2026-08-24T10:19:31+03:00,5220, 0
2026-08-24T10:19:32+03:00,5220, 0
2026-08-24T10:19:33+03:00,5220, 0
2026-08-24T10:19:34+03:00,5220, 0
2026-08-24T10:19:35+03:00,5220, 0
2026-08-24T10:19:36+03:00,5220, 0
2026-08-24T10:19:37+03:00,5220, 0
2026-08-24T10:19:38+03:00,5220, 0
2026-08-24T10:19:39+03:00,5220, 0
2026-08-24T10:19:40+03:00,5220, 0
2026-08-24T10:19:41+03:00,5220, 0
2026-08-24T10:19:42+03:00,5220, 0
2026-08-24T10:19:43+03:00,5220, 0
2026-08-24T10:19:44+03:00,5220, 0
2026-08-24T10:19:45+03:00,5220, 0
2026-08-24T10:19:46+03:00,5220, 0
2026-08-24T10:19:47+03:00,5220, 0
2026-08-24T10:19:48+03:00,5220, 0
2026-08-24T10:19:49+03:00,5220, 0
2026-08-24T10:19:50+03:00,5220, 0
2026-08-24T10:19:51+03:00,5220, 0
2026-08-24T10:19:52+03:00,5220, 0
2026-08-24T10:19:53+03:00,5220, 0
2026-08-24T10:19:54+03:00,5220, 0
2026-08-24T10:19:55+03:00,5220, 0
2026-08-24T10:19:56+03:00,5220, 0
2026-08-24T10:19:58+03:00,5220, 0
2026-08-24T10:19:59+03:00,5220, 0
2026-08-24T10:20:00+03:00,5220, 0
2026-08-24T10:20:01+03:00,5220, 0
2026-08-24T10:20:02+03:00,5220, 0
2026-08-24T10:20:03+03:00,5220, 0
2026-08-24T10:20:04+03:00,5220, 0
2026-08-24T10:20:05+03:00,5220, 0
2026-08-24T10:20:06+03:00,5220, 0
2026-08-24T10:20:07+03:00,5220, 0
2026-08-24T10:20:08+03:00,5220, 0
2026-08-24T10:20:09+03:00,5220, 0
2026-08-24T10:20:10+03:00,5220, 0
2026-08-24T10:20:11+03:00,5220, 0
2026-08-24T10:20:12+03:00,5220, 0
2026-08-24T10:20:13+03:00,5220, 0
2026-08-24T10:20:14+03:00,5220, 0
2026-08-24T10:20:15+03:00,5220, 0
2026-08-24T10:20:16+03:00,5220, 0
2026-08-24T10:20:17+03:00,5220, 0
2026-08-24T10:20:18+03:00,5220, 0
2026-08-24T10:20:19+03:00,5220, 0
2026-08-24T10:20:20+03:00,5220, 0
2026-08-24T10:20:21+03:00,5220, 0
2026-08-24T10:20:22+03:00,5220, 0
2026-08-24T10:20:23+03:00,5220, 0
2026-08-24T10:20:24+03:00,5220, 0
2026-08-24T10:20:25+03:00,5220, 0
2026-08-24T10:20:26+03:00,5220, 0
2026-08-24T10:20:27+03:00,5220, 0
2026-08-24T10:20:28+03:00,5220, 0
2026-08-24T10:20:30+03:00,5220, 0
2026-08-24T10:20:31+03:00,5220, 0
2026-08-24T10:20:32+03:00,5220, 0
2026-08-24T10:20:33+03:00,5220, 0
2026-08-24T10:20:34+03:00,5220, 0
2026-08-24T10:20:35+03:00,5220, 0
2026-08-24T10:20:36+03:00,5220, 0
2026-08-24T10:20:37+03:00,5220, 0
2026-08-24T10:20:38+03:00,5220, 0
2026-08-24T10:20:39+03:00,5220, 0
2026-08-24T10:20:40+03:00,5220, 0
2026-08-24T10:20:41+03:00,5220, 0
2026-08-24T10:20:42+03:00,5220, 0
2026-08-24T10:20:43+03:00,5220, 0
2026-08-24T10:20:44+03:00,5220, 0
2026-08-24T10:20:45+03:00,5220, 0
2026-08-24T10:20:46+03:00,5220, 0
2026-08-24T10:20:47+03:00,5220, 0
2026-08-24T10:20:48+03:00,5220, 0
2026-08-24T10:20:49+03:00,5220, 0
2026-08-24T10:20:50+03:00,5220, 0
2026-08-24T10:20:51+03:00,5220, 0
2026-08-24T10:20:52+03:00,5220, 0
2026-08-24T10:20:53+03:00,5220, 0
2026-08-24T10:20:54+03:00,5220, 0
2026-08-24T10:20:55+03:00,5220, 0
2026-08-24T10:20:56+03:00,5220, 0
2026-08-24T10:20:57+03:00,5220, 0
2026-08-24T10:20:58+03:00,5220, 0
2026-08-24T10:20:59+03:00,5220, 0
2026-08-24T10:21:00+03:00,5220, 0
2026-08-24T10:21:01+03:00,5220, 0
2026-08-24T10:21:02+03:00,5220, 0
2026-08-24T10:21:04+03:00,5220, 0
2026-08-24T10:21:05+03:00,5220, 0
2026-08-24T10:21:06+03:00,5220, 0
2026-08-24T10:21:07+03:00,5220, 0
2026-08-24T10:21:08+03:00,5220, 0
2026-08-24T10:21:09+03:00,5220, 0
2026-08-24T10:21:10+03:00,5220, 0
2026-08-24T10:21:11+03:00,5220, 0
2026-08-24T10:21:12+03:00,5220, 0
2026-08-24T10:21:13+03:00,5220, 0
2026-08-24T10:21:14+03:00,5220, 0
2026-08-24T10:21:15+03:00,5220, 0
2026-08-24T10:21:16+03:00,5220, 0
2026-08-24T10:21:17+03:00,5220, 0
2026-08-24T10:21:18+03:00,5220, 0
2026-08-24T10:21:19+03:00,5220, 0
2026-08-24T10:21:20+03:00,5220, 0
2026-08-24T10:21:21+03:00,5220, 0
2026-08-24T10:21:22+03:00,5220, 0
2026-08-24T10:21:23+03:00,5220, 0
2026-08-24T10:21:24+03:00,5220, 0
2026-08-24T10:21:25+03:00,5220, 0
2026-08-24T10:21:26+03:00,5220, 0
2026-08-24T10:21:27+03:00,5220, 0
2026-08-24T10:21:28+03:00,5220, 0
2026-08-24T10:21:29+03:00,5220, 0
2026-08-24T10:21:30+03:00,5220, 0
2026-08-24T10:21:31+03:00,5220, 0
2026-08-24T10:21:32+03:00,5220, 0
2026-08-24T10:21:33+03:00,5220, 0
2026-08-24T10:21:34+03:00,5220, 0
2026-08-24T10:21:35+03:00,5220, 0
2026-08-24T10:21:36+03:00,5220, 0
2026-08-24T10:21:38+03:00,5220, 0
2026-08-24T10:21:39+03:00,5220, 0
2026-08-24T10:21:40+03:00,5220, 0
2026-08-24T10:21:41+03:00,5220, 0
2026-08-24T10:21:42+03:00,5220, 0
2026-08-24T10:21:43+03:00,5220, 0
2026-08-24T10:21:44+03:00,5220, 0
2026-08-24T10:21:45+03:00,5220, 0
2026-08-24T10:21:46+03:00,5220, 0
2026-08-24T10:21:47+03:00,5220, 0
2026-08-24T10:21:48+03:00,5220, 0
2026-08-24T10:21:49+03:00,5220, 0
2026-08-24T10:21:50+03:00,5220, 0
2026-08-24T10:21:51+03:00,5220, 0
2026-08-24T10:21:52+03:00,5220, 0
2026-08-24T10:21:53+03:00,5220, 0
2026-08-24T10:21:54+03:00,5220, 0
2026-08-24T10:21:55+03:00,5220, 0
2026-08-24T10:21:56+03:00,5220, 0
2026-08-24T10:21:57+03:00,5220, 0
2026-08-24T10:21:58+03:00,5220, 0
2026-08-24T10:21:59+03:00,5220, 0
2026-08-24T10:22:00+03:00,5220, 0
2026-08-24T10:22:01+03:00,5220, 0
2026-08-24T10:22:02+03:00,5220, 0
2026-08-24T10:22:03+03:00,5220, 0
2026-08-24T10:22:04+03:00,5220, 0
2026-08-24T10:22:05+03:00,5220, 0
2026-08-24T10:22:06+03:00,5220, 0
2026-08-24T10:22:07+03:00,5220, 0
2026-08-24T10:22:08+03:00,5220, 0
2026-08-24T10:22:09+03:00,5220, 0
2026-08-24T10:22:11+03:00,5220, 0
2026-08-24T10:22:12+03:00,5220, 0
2026-08-24T10:22:13+03:00,5220, 0
2026-08-24T10:22:14+03:00,5220, 0
2026-08-24T10:22:15+03:00,5220, 0
2026-08-24T10:22:16+03:00,5220, 0
2026-08-24T10:22:17+03:00,5220, 0
2026-08-24T10:22:18+03:00,5220, 0
2026-08-24T10:22:19+03:00,5220, 0
2026-08-24T10:22:20+03:00,5220, 0
2026-08-24T10:22:21+03:00,5220, 0
2026-08-24T10:22:22+03:00,5220, 0
2026-08-24T10:22:23+03:00,5220, 0
2026-08-24T10:22:24+03:00,5220, 0
2026-08-24T10:22:25+03:00,5220, 0
2026-08-24T10:22:26+03:00,5220, 0
2026-08-24T10:22:27+03:00,5220, 0
2026-08-24T10:22:28+03:00,5220, 0
2026-08-24T10:22:29+03:00,5220, 0
2026-08-24T10:22:30+03:00,5220, 0
2026-08-24T10:22:31+03:00,5220, 0
2026-08-24T10:22:32+03:00,5220, 0
2026-08-24T10:22:33+03:00,5220, 0
2026-08-24T10:22:34+03:00,5220, 0
2026-08-24T10:22:35+03:00,5220, 0
2026-08-24T10:22:36+03:00,5220, 0
2026-08-24T10:22:37+03:00,5220, 0
2026-08-24T10:22:38+03:00,5220, 0
2026-08-24T10:22:39+03:00,5220, 0
2026-08-24T10:22:40+03:00,5220, 0
2026-08-24T10:22:41+03:00,5220, 0
2026-08-24T10:22:42+03:00,5220, 0
2026-08-24T10:22:44+03:00,5220, 0
2026-08-24T10:22:45+03:00,5220, 0
2026-08-24T10:22:46+03:00,5220, 0
2026-08-24T10:22:47+03:00,5220, 0
2026-08-24T10:22:48+03:00,5220, 0
2026-08-24T10:22:49+03:00,5220, 0
2026-08-24T10:22:50+03:00,5958, 4
2026-08-24T10:22:51+03:00,5998, 0
2026-08-24T10:22:52+03:00,11276, 0
2026-08-24T10:22:53+03:00,11278, 32
2026-08-24T10:22:54+03:00,11278, 31
2026-08-24T10:22:55+03:00,11278, 44
2026-08-24T10:22:56+03:00,11278, 45
2026-08-24T10:22:57+03:00,11278, 38
2026-08-24T10:22:58+03:00,11278, 44
2026-08-24T10:22:59+03:00,11278, 53
2026-08-24T10:23:00+03:00,11278, 0
2026-08-24T10:23:01+03:00,11278, 39
2026-08-24T10:23:02+03:00,11278, 51
2026-08-24T10:23:03+03:00,11280, 46
2026-08-24T10:23:04+03:00,11280, 48
2026-08-24T10:23:05+03:00,11280, 47
2026-08-24T10:23:06+03:00,11280, 52
2026-08-24T10:23:07+03:00,11280, 53
2026-08-24T10:23:08+03:00,11280, 47
2026-08-24T10:23:09+03:00,11280, 51
2026-08-24T10:23:10+03:00,11280, 46
2026-08-24T10:23:11+03:00,11280, 23
2026-08-24T10:23:13+03:00,11280, 51
2026-08-24T10:23:14+03:00,11280, 37
2026-08-24T10:23:15+03:00,11280, 46
2026-08-24T10:23:16+03:00,11280, 52
2026-08-24T10:23:17+03:00,11280, 59
2026-08-24T10:23:18+03:00,11280, 44
2026-08-24T10:23:19+03:00,11280, 40
2026-08-24T10:23:20+03:00,11280, 56
2026-08-24T10:23:21+03:00,11280, 61
2026-08-24T10:23:22+03:00,11280, 41
2026-08-24T10:23:23+03:00,11280, 0
2026-08-24T10:23:24+03:00,11280, 0
2026-08-24T10:23:25+03:00,11280, 0
2026-08-24T10:23:26+03:00,11280, 46
2026-08-24T10:23:27+03:00,11282, 57
2026-08-24T10:23:28+03:00,11282, 44
2026-08-24T10:23:29+03:00,11282, 55
2026-08-24T10:23:30+03:00,11282, 55
2026-08-24T10:23:31+03:00,11282, 61
2026-08-24T10:23:32+03:00,11282, 56
2026-08-24T10:23:33+03:00,11282, 36
2026-08-24T10:23:34+03:00,11282, 28
2026-08-24T10:23:35+03:00,11282, 36
2026-08-24T10:23:36+03:00,11282, 38
2026-08-24T10:23:37+03:00,11282, 32
2026-08-24T10:23:38+03:00,11282, 54
2026-08-24T10:23:39+03:00,11282, 41
2026-08-24T10:23:40+03:00,11282, 54
2026-08-24T10:23:42+03:00,11282, 50
2026-08-24T10:23:43+03:00,11282, 69
2026-08-24T10:23:44+03:00,11282, 38
2026-08-24T10:23:45+03:00,11282, 35
2026-08-24T10:23:46+03:00,11282, 38
2026-08-24T10:23:47+03:00,11282, 55
2026-08-24T10:23:48+03:00,11282, 54
2026-08-24T10:23:49+03:00,11282, 75
2026-08-24T10:23:50+03:00,11282, 59
2026-08-24T10:23:51+03:00,11282, 50
2026-08-24T10:23:52+03:00,11282, 32
2026-08-24T10:23:53+03:00,11282, 0
2026-08-24T10:23:54+03:00,11282, 59
2026-08-24T10:23:55+03:00,11282, 69
2026-08-24T10:23:56+03:00,11282, 34
2026-08-24T10:23:57+03:00,11282, 50
2026-08-24T10:23:58+03:00,11282, 55
2026-08-24T10:23:59+03:00,11282, 38
2026-08-24T10:24:00+03:00,11282, 78
2026-08-24T10:24:01+03:00,11282, 71
2026-08-24T10:24:02+03:00,11282, 41
2026-08-24T10:24:03+03:00,11282, 27
2026-08-24T10:24:04+03:00,11282, 77
2026-08-24T10:24:05+03:00,11282, 33
2026-08-24T10:24:06+03:00,11282, 77
2026-08-24T10:24:07+03:00,11282, 30
2026-08-24T10:24:08+03:00,11282, 47
2026-08-24T10:24:09+03:00,11282, 93
2026-08-24T10:24:10+03:00,11282, 76
2026-08-24T10:24:11+03:00,11282, 24
2026-08-24T10:24:13+03:00,11282, 51
2026-08-24T10:24:14+03:00,11282, 39
2026-08-24T10:24:15+03:00,11282, 40
2026-08-24T10:24:16+03:00,11282, 77
2026-08-24T10:24:17+03:00,11282, 43
2026-08-24T10:24:18+03:00,11282, 63
2026-08-24T10:24:19+03:00,11282, 11
2026-08-24T10:24:20+03:00,11282, 59
2026-08-24T10:24:21+03:00,11282, 33
2026-08-24T10:24:22+03:00,11282, 83
2026-08-24T10:24:23+03:00,11282, 39
2026-08-24T10:24:24+03:00,11282, 10
2026-08-24T10:24:25+03:00,11282, 35
2026-08-24T10:24:26+03:00,11282, 0
2026-08-24T10:24:27+03:00,11282, 50
2026-08-24T10:24:28+03:00,11282, 42
2026-08-24T10:24:29+03:00,11282, 41
2026-08-24T10:24:30+03:00,11282, 33
2026-08-24T10:24:31+03:00,11282, 25
2026-08-24T10:24:32+03:00,11282, 26
2026-08-24T10:24:33+03:00,11282, 62
2026-08-24T10:24:34+03:00,11282, 43
2026-08-24T10:24:35+03:00,11282, 23
2026-08-24T10:24:36+03:00,11282, 47
2026-08-24T10:24:37+03:00,11282, 26
2026-08-24T10:24:38+03:00,11282, 35
2026-08-24T10:24:39+03:00,11282, 38
2026-08-24T10:24:40+03:00,11282, 72
2026-08-24T10:24:42+03:00,11282, 77
2026-08-24T10:24:43+03:00,11282, 30
2026-08-24T10:24:44+03:00,11282, 24
2026-08-24T10:24:45+03:00,11282, 73
2026-08-24T10:24:46+03:00,11282, 68
2026-08-24T10:24:47+03:00,11282, 59
2026-08-24T10:24:48+03:00,11282, 44
2026-08-24T10:24:49+03:00,11282, 71
2026-08-24T10:24:50+03:00,11282, 28
2026-08-24T10:24:51+03:00,11282, 62
2026-08-24T10:24:52+03:00,11282, 61
2026-08-24T10:24:53+03:00,11282, 67
2026-08-24T10:24:54+03:00,11282, 82
2026-08-24T10:24:55+03:00,11282, 84
2026-08-24T10:24:56+03:00,11282, 87
2026-08-24T10:24:57+03:00,11282, 82
2026-08-24T10:24:58+03:00,11282, 25
2026-08-24T10:24:59+03:00,11282, 41
2026-08-24T10:25:00+03:00,11282, 95
2026-08-24T10:25:01+03:00,11282, 19
2026-08-24T10:25:02+03:00,11282, 0
2026-08-24T10:25:03+03:00,11282, 30
2026-08-24T10:25:04+03:00,11282, 27
2026-08-24T10:25:05+03:00,11282, 71
2026-08-24T10:25:06+03:00,11282, 91
2026-08-24T10:25:07+03:00,11282, 41
2026-08-24T10:25:08+03:00,11282, 75
2026-08-24T10:25:10+03:00,11282, 44
2026-08-24T10:25:11+03:00,11282, 58
2026-08-24T10:25:12+03:00,11282, 54
2026-08-24T10:25:13+03:00,11282, 52
2026-08-24T10:25:14+03:00,11282, 62
2026-08-24T10:25:15+03:00,11282, 49
2026-08-24T10:25:16+03:00,11282, 76
2026-08-24T10:25:17+03:00,11282, 20
2026-08-24T10:25:18+03:00,11282, 59
2026-08-24T10:25:19+03:00,11282, 81
2026-08-24T10:25:20+03:00,11282, 31
2026-08-24T10:25:21+03:00,11282, 47
2026-08-24T10:25:22+03:00,11282, 30
2026-08-24T10:25:23+03:00,11282, 99
2026-08-24T10:25:24+03:00,11282, 32
2026-08-24T10:25:25+03:00,11282, 77
2026-08-24T10:25:26+03:00,11282, 93
2026-08-24T10:25:27+03:00,11282, 14
2026-08-24T10:25:28+03:00,11282, 100
2026-08-24T10:25:29+03:00,11282, 22
2026-08-24T10:25:30+03:00,11282, 94
2026-08-24T10:25:31+03:00,11282, 13
2026-08-24T10:25:32+03:00,11282, 84
2026-08-24T10:25:33+03:00,11282, 22
2026-08-24T10:25:34+03:00,11282, 34
2026-08-24T10:25:35+03:00,11282, 84
2026-08-24T10:25:36+03:00,11282, 32
2026-08-24T10:25:37+03:00,11282, 72
2026-08-24T10:25:38+03:00,11282, 50
2026-08-24T10:25:40+03:00,11282, 48
2026-08-24T10:25:41+03:00,11282, 7
2026-08-24T10:25:42+03:00,11282, 80
2026-08-24T10:25:43+03:00,11282, 60
2026-08-24T10:25:44+03:00,11282, 45
2026-08-24T10:25:45+03:00,11282, 70
2026-08-24T10:25:46+03:00,11282, 88
2026-08-24T10:25:47+03:00,11282, 0
2026-08-24T10:25:48+03:00,11282, 99
2026-08-24T10:25:49+03:00,11282, 15
2026-08-24T10:25:50+03:00,11282, 84
2026-08-24T10:25:51+03:00,11282, 32
2026-08-24T10:25:52+03:00,11282, 90
2026-08-24T10:25:53+03:00,11282, 58
2026-08-24T10:25:54+03:00,11282, 0
2026-08-24T10:25:55+03:00,11282, 49
2026-08-24T10:25:56+03:00,11282, 87
2026-08-24T10:25:57+03:00,11282, 36
2026-08-24T10:25:58+03:00,11282, 83
2026-08-24T10:25:59+03:00,11282, 95
2026-08-24T10:26:00+03:00,11282, 11
2026-08-24T10:26:01+03:00,11282, 34
2026-08-24T10:26:02+03:00,11282, 24
2026-08-24T10:26:03+03:00,11282, 45
2026-08-24T10:26:04+03:00,11282, 69
2026-08-24T10:26:05+03:00,11282, 74
2026-08-24T10:26:06+03:00,11282, 66
2026-08-24T10:26:07+03:00,11282, 7
2026-08-24T10:26:09+03:00,11282, 13
2026-08-24T10:26:10+03:00,11282, 40
2026-08-24T10:26:11+03:00,11282, 71
2026-08-24T10:26:12+03:00,11282, 100
2026-08-24T10:26:13+03:00,11282, 59
2026-08-24T10:26:14+03:00,11282, 12
2026-08-24T10:26:15+03:00,11282, 72
2026-08-24T10:26:16+03:00,11282, 77
2026-08-24T10:26:17+03:00,11282, 43
2026-08-24T10:26:18+03:00,11282, 72
2026-08-24T10:26:19+03:00,11282, 89
2026-08-24T10:26:20+03:00,11282, 52
2026-08-24T10:26:21+03:00,11282, 45
2026-08-24T10:26:22+03:00,11282, 8
2026-08-24T10:26:23+03:00,11282, 16
2026-08-24T10:26:24+03:00,11282, 47
2026-08-24T10:26:25+03:00,11282, 91
2026-08-24T10:26:26+03:00,11282, 19
2026-08-24T10:26:27+03:00,11282, 21
2026-08-24T10:26:28+03:00,11282, 21
2026-08-24T10:26:29+03:00,11282, 73
2026-08-24T10:26:30+03:00,11282, 90
2026-08-24T10:26:31+03:00,11282, 100
2026-08-24T10:26:32+03:00,11282, 98
2026-08-24T10:26:33+03:00,11282, 87
2026-08-24T10:26:34+03:00,11282, 20
2026-08-24T10:26:35+03:00,11282, 0
2026-08-24T10:26:36+03:00,11282, 39
2026-08-24T10:26:37+03:00,11282, 10
2026-08-24T10:26:39+03:00,11282, 29
2026-08-24T10:26:40+03:00,11282, 29
2026-08-24T10:26:41+03:00,11282, 30
2026-08-24T10:26:42+03:00,11282, 100
2026-08-24T10:26:43+03:00,11282, 100
2026-08-24T10:26:44+03:00,11282, 100
2026-08-24T10:26:45+03:00,11282, 100
2026-08-24T10:26:46+03:00,11282, 100
2026-08-24T10:26:47+03:00,11282, 100
2026-08-24T10:26:48+03:00,11282, 31
2026-08-24T10:26:49+03:00,11282, 6
2026-08-24T10:26:50+03:00,11282, 28
2026-08-24T10:26:51+03:00,11282, 48
2026-08-24T10:26:52+03:00,11282, 28
2026-08-24T10:26:53+03:00,11282, 8
2026-08-24T10:26:54+03:00,11282, 2
2026-08-24T10:26:55+03:00,11282, 0
2026-08-24T10:26:56+03:00,11282, 0
2026-08-24T10:26:57+03:00,11282, 3
2026-08-24T10:26:58+03:00,11282, 80
2026-08-24T10:26:59+03:00,11282, 72
2026-08-24T10:27:00+03:00,11282, 50
2026-08-24T10:27:01+03:00,11282, 41
2026-08-24T10:27:02+03:00,11282, 30
2026-08-24T10:27:03+03:00,11282, 15
2026-08-24T10:27:04+03:00,11282, 12
2026-08-24T10:27:05+03:00,11282, 100
2026-08-24T10:27:07+03:00,11282, 100
2026-08-24T10:27:08+03:00,11282, 100
2026-08-24T10:27:09+03:00,11282, 100
2026-08-24T10:27:10+03:00,11282, 97
2026-08-24T10:27:11+03:00,11282, 62
2026-08-24T10:27:12+03:00,11282, 91
2026-08-24T10:27:13+03:00,11282, 100
2026-08-24T10:27:14+03:00,11282, 100
2026-08-24T10:27:15+03:00,11282, 100
2026-08-24T10:27:16+03:00,11282, 53
2026-08-24T10:27:17+03:00,11282, 43
2026-08-24T10:27:18+03:00,11282, 24
2026-08-24T10:27:19+03:00,11282, 91
2026-08-24T10:27:20+03:00,11282, 100
2026-08-24T10:27:21+03:00,11282, 100
2026-08-24T10:27:22+03:00,11282, 100
2026-08-24T10:27:23+03:00,11282, 100
2026-08-24T10:27:24+03:00,11282, 98
2026-08-24T10:27:25+03:00,11282, 92
2026-08-24T10:27:26+03:00,11282, 65
2026-08-24T10:27:27+03:00,11282, 76
2026-08-24T10:27:28+03:00,11282, 0
2026-08-24T10:27:29+03:00,11282, 7
2026-08-24T10:27:30+03:00,11282, 0
2026-08-24T10:27:31+03:00,11282, 16
2026-08-24T10:27:32+03:00,11282, 37
2026-08-24T10:27:33+03:00,11282, 55
2026-08-24T10:27:34+03:00,11282, 69
2026-08-24T10:27:36+03:00,11282, 3
2026-08-24T10:27:37+03:00,11282, 0
2026-08-24T10:27:38+03:00,11282, 1
2026-08-24T10:27:39+03:00,11282, 18
2026-08-24T10:27:40+03:00,11282, 19
2026-08-24T10:27:41+03:00,11282, 29
2026-08-24T10:27:42+03:00,11282, 38
2026-08-24T10:27:43+03:00,11282, 43
2026-08-24T10:27:44+03:00,11282, 58
2026-08-24T10:27:45+03:00,11282, 64
2026-08-24T10:27:46+03:00,11282, 3
2026-08-24T10:27:47+03:00,11282, 0
2026-08-24T10:27:48+03:00,11282, 4
2026-08-24T10:27:49+03:00,11282, 12
2026-08-24T10:27:50+03:00,11282, 16
2026-08-24T10:27:51+03:00,11282, 61
2026-08-24T10:27:52+03:00,11282, 19
2026-08-24T10:27:53+03:00,11282, 13
2026-08-24T10:27:54+03:00,11282, 5
2026-08-24T10:27:55+03:00,11282, 0
2026-08-24T10:27:56+03:00,11282, 0
2026-08-24T10:27:57+03:00,11282, 2
2026-08-24T10:27:58+03:00,11282, 8
2026-08-24T10:27:59+03:00,11282, 72
2026-08-24T10:28:00+03:00,11282, 65
2026-08-24T10:28:01+03:00,11282, 55
2026-08-24T10:28:02+03:00,11282, 13
2026-08-24T10:28:03+03:00,11282, 0
2026-08-24T10:28:05+03:00,11282, 20
2026-08-24T10:28:06+03:00,11282, 32
2026-08-24T10:28:07+03:00,11282, 43
2026-08-24T10:28:08+03:00,11282, 49
2026-08-24T10:28:09+03:00,11282, 29
2026-08-24T10:28:10+03:00,11282, 21
2026-08-24T10:28:11+03:00,11282, 3
2026-08-24T10:28:12+03:00,11282, 0
2026-08-24T10:28:13+03:00,11282, 0
2026-08-24T10:28:14+03:00,11282, 7
2026-08-24T10:28:15+03:00,11282, 18
2026-08-24T10:28:16+03:00,11282, 34
2026-08-24T10:28:17+03:00,11282, 25
2026-08-24T10:28:18+03:00,11282, 16
2026-08-24T10:28:19+03:00,11282, 0
2026-08-24T10:28:20+03:00,11282, 0
2026-08-24T10:28:21+03:00,11282, 19
2026-08-24T10:28:22+03:00,11282, 29
2026-08-24T10:28:23+03:00,11282, 50
2026-08-24T10:28:24+03:00,11282, 60
2026-08-24T10:28:25+03:00,11282, 0
2026-08-24T10:28:26+03:00,11282, 100
2026-08-24T10:28:27+03:00,11282, 100
2026-08-24T10:28:28+03:00,11282, 100
2026-08-24T10:28:29+03:00,11282, 96
2026-08-24T10:28:30+03:00,11282, 91
2026-08-24T10:28:31+03:00,11282, 83
2026-08-24T10:28:32+03:00,11282, 69
2026-08-24T10:28:34+03:00,11282, 53
2026-08-24T10:28:35+03:00,11282, 39
2026-08-24T10:28:36+03:00,11282, 100
